id,date,home,team_1,team_1_score,team_2,team_2_score,won
400277857,2013-02-12,False,Dallas Mavericks,126,Golden State,100,True
400277917,2013-02-27,True,Dallas Mavericks,92,Milwaukee,118,True
400277930,2013-03-01,False,Dallas Mavericks,89,Orlando,110,True
400277940,2013-03-03,True,Dallas Mavericks,100,Dallas,105,False
400278004,2013-03-13,True,Dallas Mavericks,102,Phoenix,132,True
400278041,2013-03-17,True,Dallas Mavericks,96,Golden State,99,False
400278044,2013-03-20,True,Dallas Mavericks,90,Utah,98,False
400278074,2013-03-24,True,Dallas Mavericks,93,San Antonio,107,False
400278083,2013-03-27,True,Dallas Mavericks,106,Indiana,112,False
400278272,2013-11-02,False,Dallas Mavericks,106,Golden State,88,True
400278314,2013-11-09,True,Dallas Mavericks,93,Houston,98,True
400278398,2013-11-19,True,Dallas Mavericks,102,Denver,78,True
400278422,2013-11-23,True,Dallas Mavericks,96,Los Angeles,86,True
400278451,2013-11-26,True,Dallas Mavericks,94,Cleveland,104,True
400278643,2013-12-22,False,Dallas Mavericks,136,Houston,106,False
400278664,2013-12-26,True,Dallas Mavericks,105,Philadelphia,93,True
400278674,2013-12-29,True,Dallas Mavericks,83,Denver,107,False
400278750,2013-01-06,False,Dallas Mavericks,104,Phoenix,97,True
400278787,2013-01-09,False,Dallas Mavericks,100,Golden State,99,True
400277760,2013-01-12,False,Dallas Mavericks,95,Dallas,104,True
400277792,2013-01-16,False,Dallas Mavericks,95,San Antonio,89,False
400277822,2013-01-19,False,Dallas Mavericks,87,Chicago,95,True
400277869,2013-01-25,True,Dallas Mavericks,81,Brooklyn,72,True
400277882,2013-01-27,True,Dallas Mavericks,101,New Orleans,100,True
400277891,2013-01-28,False,Dallas Mavericks,91,Philadelphia,101,True
400277932,2013-02-01,True,Dallas Mavericks,94,Washington,91,True
400277980,2013-02-06,False,Dallas Mavericks,108,Atlanta,104,True
400277993,2013-02-08,True,Dallas Mavericks,104,Golden State,95,True
400278020,2013-02-12,True,Dallas Mavericks,92,Sacramento,101,False
400278030,2013-02-19,False,Dallas Mavericks,80,Detroit,86,True
400278042,2013-02-20,False,Dallas Mavericks,113,Toronto,90,True
400278076,2013-02-24,False,Dallas Mavericks,95,Brooklyn,100,True
400278091,2013-02-27,True,Dallas Mavericks,100,Dallas,92,False
400278235,2013-03-18,True,Houston Rockets,103,Minnesota,108,False
400278253,2013-03-22,False,Houston Rockets,103,New Orleans,95,True
400278262,2013-03-23,True,Houston Rockets,83,Boston,93,False
400278328,2013-04-01,True,Houston Rockets,104,San Antonio,96,True
400278338,2013-04-03,False,Houston Rockets,92,Portland,104,True
400278495,2013-11-02,True,Houston Rockets,76,Utah,108,True
400278522,2013-11-03,False,Houston Rockets,103,Chicago,90,False
400278579,2013-11-16,True,Houston Rockets,91,Oklahoma City,102,True
400278613,2013-11-21,False,Houston Rockets,88,Indiana,104,False
400278672,2013-11-28,True,Houston Rockets,81,Utah,98,False
400278745,2013-12-11,True,Houston Rockets,104,Washington,93,False
400277823,2013-12-28,True,Houston Rockets,92,Toronto,76,True
400277834,2013-12-29,False,Houston Rockets,87,Charlotte,89,True
400277904,2013-01-09,True,Houston Rockets,106,Houston,108,True
400277921,2013-01-11,True,Houston Rockets,69,Minnesota,114,False
400277965,2013-01-16,False,Houston Rockets,118,Boston,112,False
400278056,2013-01-30,False,Houston Rockets,107,Utah,98,False
400278116,2013-02-08,False,Houston Rockets,88,Atlanta,110,False
400278131,2013-02-10,False,Houston Rockets,105,Toronto,92,False
400278237,2013-02-24,True,Houston Rockets,112,Sacramento,102,False
400278306,2013-03-06,True,Houston Rockets,100,Los Angeles,106,True
400278365,2013-03-15,False,Memphis Grizzlies,102,Washington,101,True
400278431,2013-03-22,True,Memphis Grizzlies,94,Memphis,99,False
400278510,2013-04-05,False,Memphis Grizzlies,92,Utah,105,True
400278544,2013-04-10,False,Memphis Grizzlies,113,Sacramento,99,False
400278593,2013-04-14,True,Memphis Grizzlies,68,Dallas,98,False
400278614,2013-10-31,False,Memphis Grizzlies,105,New Orleans,122,False
400278635,2013-11-03,True,Memphis Grizzlies,116,Utah,94,False
400278649,2013-11-05,True,Memphis Grizzlies,87,Indiana,104,False
400278714,2013-11-13,False,Memphis Grizzlies,119,Los Angeles,114,True
400278761,2013-11-19,True,Memphis Grizzlies,77,Los Angeles,109,False
400278779,2013-11-21,False,Memphis Grizzlies,114,Boston,108,True
400277750,2013-11-26,False,Memphis Grizzlies,119,Washington,116,True
400277841,2013-12-10,False,Memphis Grizzlies,93,Houston,98,True
400277972,2013-12-21,True,Memphis Grizzlies,101,New Orleans,105,False
400278059,2013-12-31,True,Memphis Grizzlies,102,Brooklyn,72,True
400278079,2013-01-02,False,Memphis Grizzlies,103,Milwaukee,92,True
400278112,2013-01-05,True,Memphis Grizzlies,105,Philadelphia,89,True
400278127,2013-01-07,False,Memphis Grizzlies,103,New Orleans,97,True
400278174,2013-01-16,True,Memphis Grizzlies,110,Memphis,112,True
400278220,2013-01-21,False,Memphis Grizzlies,99,Philadelphia,71,True
400278249,2013-01-25,False,Memphis Grizzlies,90,Dallas,92,False
400278281,2013-01-30,True,Memphis Grizzlies,97,Charlotte,104,False
400278490,2013-03-03,True,Memphis Grizzlies,117,Detroit,104,True
400278507,2013-03-06,True,Memphis Grizzlies,100,Chicago,110,True
400278612,2013-03-24,False,Memphis Grizzlies,81,Houston,97,True
400278623,2013-03-27,True,Memphis Grizzlies,97,Denver,96,True
400278769,2013-04-17,True,New Orleans Hornets,94,Minnesota,108,True
400277736,2013-11-04,False,New Orleans Hornets,102,Oklahoma City,89,True
400277780,2013-11-11,False,New Orleans Hornets,75,Los Angeles,90,False
400277985,2013-12-12,False,New Orleans Hornets,81,Orlando,87,False
400278070,2013-12-22,True,New Orleans Hornets,102,Chicago,93,True
400278088,2013-12-26,True,New Orleans Hornets,90,Detroit,83,True
400278121,2013-12-29,True,New Orleans Hornets,97,Indiana,93,False
400278145,2013-01-01,False,New Orleans Hornets,97,New Orleans,105,False
400278230,2013-01-11,True,New Orleans Hornets,119,Utah,125,False
400278244,2013-01-12,False,New Orleans Hornets,105,Washington,108,False
400278276,2013-01-16,True,New Orleans Hornets,91,Brooklyn,120,False
400278476,2013-02-20,True,New Orleans Hornets,110,Miami,104,True
400278694,2013-03-18,True,New Orleans Hornets,104,Dallas,117,False
400278743,2013-03-25,False,New Orleans Hornets,97,Indiana,89,False
400277853,2013-04-16,True,New Orleans Hornets,83,Toronto,76,False
400277929,2013-11-09,False,San Antonio Spurs,84,New Orleans,82,True
400278224,2013-12-18,False,San Antonio Spurs,101,Los Angeles,99,True
400278311,2013-12-26,True,San Antonio Spurs,108,Miami,112,True
400278333,2013-12-29,True,San Antonio Spurs,95,New Orleans,98,True
400278345,2013-12-31,False,San Antonio Spurs,88,Chicago,92,False
400278352,2013-01-04,True,San Antonio Spurs,114,Cleveland,101,True
400278532,2013-01-28,False,San Antonio Spurs,119,Chicago,113,True
400278627,2013-02-09,False,San Antonio Spurs,82,Philadelphia,87,False
400278785,2013-03-08,True,San Antonio Spurs,80,Oklahoma City,103,False
400277799,2013-03-20,True,San Antonio Spurs,104,Toronto,84,True
400277886,2013-04-01,False,San Antonio Spurs,94,Milwaukee,101,True
400277922,2013-04-06,False,San Antonio Spurs,103,Brooklyn,105,False
400278039,2013-11-03,True,San Antonio Spurs,105,Denver,108,False
400278099,2013-11-11,False,San Antonio Spurs,93,Memphis,101,False
400278197,2013-11-29,True,Atlanta Hawks,101,San Antonio,97,False
400278217,2013-12-01,True,Atlanta Hawks,110,Brooklyn,91,True
400278288,2013-12-12,True,Atlanta Hawks,115,Golden State,111,True
400278294,2013-12-15,True,Atlanta Hawks,97,Washington,117,False
400278324,2013-12-20,False,Atlanta Hawks,121,Dallas,118,True
400278580,2013-01-23,True,Atlanta Hawks,109,Toronto,111,True
400278595,2013-01-25,True,Atlanta Hawks,105,Detroit,103,True
400278651,2013-02-03,False,Atlanta Hawks,111,Toronto,88,True
400278726,2013-02-12,True,Atlanta Hawks,104,Portland,114,True
400277902,2013-03-15,False,Atlanta Hawks,95,Milwaukee,103,False
400278097,2013-04-09,True,Atlanta Hawks,99,Milwaukee,93,True
400278193,2013-04-15,False,Atlanta Hawks,84,Cleveland,106,False
400278214,2013-11-02,True,Atlanta Hawks,102,Denver,97,False
400278243,2013-11-06,False,Atlanta Hawks,84,Chicago,106,False
400278433,2013-12-02,False,Atlanta Hawks,100,Los Angeles,98,False
400278504,2013-12-12,True,Charlotte Bobcats,97,Atlanta,93,False
400278539,2013-12-15,False,Charlotte Bobcats,111,Charlotte,127,False
400278599,2013-12-23,True,Charlotte Bobcats,94,Utah,109,False
400277742,2013-01-27,True,Charlotte Bobcats,106,Detroit,92,True
400277949,2013-02-27,True,Charlotte Bobcats,106,Sacramento,94,True
400278274,2013-04-07,False,Charlotte Bobcats,83,Cleveland,87,True
400278492,2013-11-24,True,Charlotte Bobcats,94,Charlotte,109,False
400278682,2013-12-21,False,Charlotte Bobcats,110,Detroit,87,True
400278763,2013-01-02,False,Miami Heat,103,Indiana,83,True
400278413,2013-04-07,False,Miami Heat,77,Boston,86,False
400278423,2013-04-09,False,Miami Heat,105,NY Knicks,99,True
